 issuer_tax_number|reception_number|debtor_tax_number|debtor_name|reception_date|purchase_order_number|net_amount|iva_amount|total_amount|state|invoice_number
911440008|1014272597|731540008|Jhonny Debtor Receptions|01/10/2518|234|123123|23123|1231232|APROBADO 500|99
911440008|1014272598|731540008|Jhonny Debtor Receptions|01/10/2518|234|123123|23123|1231232|APROBADO 500|99
911440008|1014272599|731540008|Jhonny Debtor Receptions|01/10/2519|234|123123|23123|1231232|APROBADO 501|99
911440008|1014272600|731540008|Jhonny Debtor Receptions|01/10/2519|234|123123|23123|1231232|APROBADO 501|99
911440008|1014272601|731540008|Jhonny Debtor Receptions|01/10/2520|234|123123|23123|1231232|APROBADO 502|99
911440008|1014272602|731540008|Jhonny Debtor Receptions|01/10/2520|234|123123|23123|1231232|APROBADO 502|99
911440008|1014272603|731540008|Jhonny Debtor Receptions|01/10/2521|234|123123|23123|1231232|APROBADO 503|99
911440008|1014272604|731540008|Jhonny Debtor Receptions|01/10/2521|234|123123|23123|1231232|APROBADO 503|99
911440008|1014272605|731540008|Jhonny Debtor Receptions|01/10/2522|234|123123|23123|1231232|APROBADO 504|99
911440008|1014272606|731540008|Jhonny Debtor Receptions|01/10/2522|234|123123|23123|1231232|APROBADO 504|99
911440008|1014272607|731540008|Jhonny Debtor Receptions|01/10/2523|234|123123|23123|1231232|APROBADO 505|99
911440008|1014272608|731540008|Jhonny Debtor Receptions|01/10/2523|234|123123|23123|1231232|APROBADO 505|99
911440008|1014272609|731540008|Jhonny Debtor Receptions|01/10/2524|234|123123|23123|1231232|APROBADO 506|99
911440008|1014272610|731540008|Jhonny Debtor Receptions|01/10/2524|234|123123|23123|1231232|APROBADO 506|99
911440008|1014272611|731540008|Jhonny Debtor Receptions|01/10/2525|234|123123|23123|1231232|APROBADO 507|99
911440008|1014272612|731540008|Jhonny Debtor Receptions|01/10/2525|234|123123|23123|1231232|APROBADO 507|99
911440008|1014272613|731540008|Jhonny Debtor Receptions|01/10/2526|234|123123|23123|1231232|APROBADO 508|99
911440008|1014272614|731540008|Jhonny Debtor Receptions|01/10/2526|234|123123|23123|1231232|APROBADO 508|99
911440008|1014272615|731540008|Jhonny Debtor Receptions|01/10/2527|234|123123|23123|1231232|APROBADO 509|99
911440008|1014272616|731540008|Jhonny Debtor Receptions|01/10/2527|234|123123|23123|1231232|APROBADO 509|99
911440008|1014272617|731540008|Jhonny Debtor Receptions|01/10/2528|234|123123|23123|1231232|APROBADO 510|99
911440008|1014272618|731540008|Jhonny Debtor Receptions|01/10/2528|234|123123|23123|1231232|APROBADO 510|99
911440008|1014272619|731540008|Jhonny Debtor Receptions|01/10/2529|234|123123|23123|1231232|APROBADO 511|99
911440008|1014272620|731540008|Jhonny Debtor Receptions|01/10/2529|234|123123|23123|1231232|APROBADO 511|99
911440008|1014272621|731540008|Jhonny Debtor Receptions|01/10/2530|234|123123|23123|1231232|APROBADO 512|99
911440008|1014272622|731540008|Jhonny Debtor Receptions|01/10/2530|234|123123|23123|1231232|APROBADO 512|99
911440008|1014272623|731540008|Jhonny Debtor Receptions|01/10/2531|234|123123|23123|1231232|APROBADO 513|99
911440008|1014272624|731540008|Jhonny Debtor Receptions|01/10/2531|234|123123|23123|1231232|APROBADO 513|99
911440008|1014272625|731540008|Jhonny Debtor Receptions|01/10/2532|234|123123|23123|1231232|APROBADO 514|99
911440008|1014272626|731540008|Jhonny Debtor Receptions|01/10/2532|234|123123|23123|1231232|APROBADO 514|99
911440008|1014272627|731540008|Jhonny Debtor Receptions|01/10/2533|234|123123|23123|1231232|APROBADO 515|99
911440008|1014272628|731540008|Jhonny Debtor Receptions|01/10/2533|234|123123|23123|1231232|APROBADO 515|99
911440008|1014272629|731540008|Jhonny Debtor Receptions|01/10/2534|234|123123|23123|1231232|APROBADO 516|99
911440008|1014272630|731540008|Jhonny Debtor Receptions|01/10/2534|234|123123|23123|1231232|APROBADO 516|99
911440008|1014272631|731540008|Jhonny Debtor Receptions|01/10/2535|234|123123|23123|1231232|APROBADO 517|99
911440008|1014272632|731540008|Jhonny Debtor Receptions|01/10/2535|234|123123|23123|1231232|APROBADO 517|99
911440008|1014272633|731540008|Jhonny Debtor Receptions|01/10/2536|234|123123|23123|1231232|APROBADO 518|99
911440008|1014272634|731540008|Jhonny Debtor Receptions|01/10/2536|234|123123|23123|1231232|APROBADO 518|99
911440008|1014272635|731540008|Jhonny Debtor Receptions|01/10/2537|234|123123|23123|1231232|APROBADO 519|99
911440008|1014272636|731540008|Jhonny Debtor Receptions|01/10/2537|234|123123|23123|1231232|APROBADO 519|99
911440008|1014272637|731540008|Jhonny Debtor Receptions|01/10/2538|234|123123|23123|1231232|APROBADO 520|99
911440008|1014272638|731540008|Jhonny Debtor Receptions|01/10/2538|234|123123|23123|1231232|APROBADO 520|99
911440008|1014272639|731540008|Jhonny Debtor Receptions|01/10/2539|234|123123|23123|1231232|APROBADO 521|99
911440008|1014272640|731540008|Jhonny Debtor Receptions|01/10/2539|234|123123|23123|1231232|APROBADO 521|99
911440008|1014272641|731540008|Jhonny Debtor Receptions|01/10/2540|234|123123|23123|1231232|APROBADO 522|99
911440008|1014272642|731540008|Jhonny Debtor Receptions|01/10/2540|234|123123|23123|1231232|APROBADO 522|99
911440008|1014272643|731540008|Jhonny Debtor Receptions|01/10/2541|234|123123|23123|1231232|APROBADO 523|99
911440008|1014272644|731540008|Jhonny Debtor Receptions|01/10/2541|234|123123|23123|1231232|APROBADO 523|99
911440008|1014272645|731540008|Jhonny Debtor Receptions|01/10/2542|234|123123|23123|1231232|APROBADO 524|99
911440008|1014272646|731540008|Jhonny Debtor Receptions|01/10/2542|234|123123|23123|1231232|APROBADO 524|99
911440008|1014272647|731540008|Jhonny Debtor Receptions|01/10/2543|234|123123|23123|1231232|APROBADO 525|99
911440008|1014272648|731540008|Jhonny Debtor Receptions|01/10/2543|234|123123|23123|1231232|APROBADO 525|99
911440008|1014272649|731540008|Jhonny Debtor Receptions|01/10/2544|234|123123|23123|1231232|APROBADO 526|99
911440008|1014272650|731540008|Jhonny Debtor Receptions|01/10/2544|234|123123|23123|1231232|APROBADO 526|99
911440008|1014272651|731540008|Jhonny Debtor Receptions|01/10/2545|234|123123|23123|1231232|APROBADO 527|99
911440008|1014272652|731540008|Jhonny Debtor Receptions|01/10/2545|234|123123|23123|1231232|APROBADO 527|99
911440008|1014272653|731540008|Jhonny Debtor Receptions|01/10/2546|234|123123|23123|1231232|APROBADO 528|99
911440008|1014272654|731540008|Jhonny Debtor Receptions|01/10/2546|234|123123|23123|1231232|APROBADO 528|99
911440008|1014272655|731540008|Jhonny Debtor Receptions|01/10/2547|234|123123|23123|1231232|APROBADO 529|99
911440008|1014272656|731540008|Jhonny Debtor Receptions|01/10/2547|234|123123|23123|1231232|APROBADO 529|99
911440008|1014272657|731540008|Jhonny Debtor Receptions|01/10/2548|234|123123|23123|1231232|APROBADO 530|99
911440008|1014272658|731540008|Jhonny Debtor Receptions|01/10/2548|234|123123|23123|1231232|APROBADO 530|99
911440008|1014272659|731540008|Jhonny Debtor Receptions|01/10/2549|234|123123|23123|1231232|APROBADO 531|99
911440008|1014272660|731540008|Jhonny Debtor Receptions|01/10/2549|234|123123|23123|1231232|APROBADO 531|99
911440008|1014272661|731540008|Jhonny Debtor Receptions|01/10/2550|234|123123|23123|1231232|APROBADO 532|99
911440008|1014272662|731540008|Jhonny Debtor Receptions|01/10/2550|234|123123|23123|1231232|APROBADO 532|99
911440008|1014272663|731540008|Jhonny Debtor Receptions|01/10/2551|234|123123|23123|1231232|APROBADO 533|99
911440008|1014272664|731540008|Jhonny Debtor Receptions|01/10/2551|234|123123|23123|1231232|APROBADO 533|99
911440008|1014272665|731540008|Jhonny Debtor Receptions|01/10/2552|234|123123|23123|1231232|APROBADO 534|99
911440008|1014272666|731540008|Jhonny Debtor Receptions|01/10/2552|234|123123|23123|1231232|APROBADO 534|99
911440008|1014272667|731540008|Jhonny Debtor Receptions|01/10/2553|234|123123|23123|1231232|APROBADO 535|99
911440008|1014272668|731540008|Jhonny Debtor Receptions|01/10/2553|234|123123|23123|1231232|APROBADO 535|99
911440008|1014272669|731540008|Jhonny Debtor Receptions|01/10/2554|234|123123|23123|1231232|APROBADO 536|99
911440008|1014272670|731540008|Jhonny Debtor Receptions|01/10/2554|234|123123|23123|1231232|APROBADO 536|99
911440008|1014272671|731540008|Jhonny Debtor Receptions|01/10/2555|234|123123|23123|1231232|APROBADO 537|99
911440008|1014272672|731540008|Jhonny Debtor Receptions|01/10/2555|234|123123|23123|1231232|APROBADO 537|99
911440008|1014272673|731540008|Jhonny Debtor Receptions|01/10/2556|234|123123|23123|1231232|APROBADO 538|99
911440008|1014272674|731540008|Jhonny Debtor Receptions|01/10/2556|234|123123|23123|1231232|APROBADO 538|99
911440008|1014272675|731540008|Jhonny Debtor Receptions|01/10/2557|234|123123|23123|1231232|APROBADO 539|99
911440008|1014272676|731540008|Jhonny Debtor Receptions|01/10/2557|234|123123|23123|1231232|APROBADO 539|99
911440008|1014272677|731540008|Jhonny Debtor Receptions|01/10/2558|234|123123|23123|1231232|APROBADO 540|99
911440008|1014272678|731540008|Jhonny Debtor Receptions|01/10/2558|234|123123|23123|1231232|APROBADO 540|99
911440008|1014272679|731540008|Jhonny Debtor Receptions|01/10/2559|234|123123|23123|1231232|APROBADO 541|99
911440008|1014272680|731540008|Jhonny Debtor Receptions|01/10/2559|234|123123|23123|1231232|APROBADO 541|99
911440008|1014272681|731540008|Jhonny Debtor Receptions|01/10/2560|234|123123|23123|1231232|APROBADO 542|99
911440008|1014272682|731540008|Jhonny Debtor Receptions|01/10/2560|234|123123|23123|1231232|APROBADO 542|99
911440008|1014272683|731540008|Jhonny Debtor Receptions|01/10/2561|234|123123|23123|1231232|APROBADO 543|99
911440008|1014272684|731540008|Jhonny Debtor Receptions|01/10/2561|234|123123|23123|1231232|APROBADO 543|99
911440008|1014272685|731540008|Jhonny Debtor Receptions|01/10/2562|234|123123|23123|1231232|APROBADO 544|99
911440008|1014272686|731540008|Jhonny Debtor Receptions|01/10/2562|234|123123|23123|1231232|APROBADO 544|99
911440008|1014272687|731540008|Jhonny Debtor Receptions|01/10/2563|234|123123|23123|1231232|APROBADO 545|99
911440008|1014272688|731540008|Jhonny Debtor Receptions|01/10/2563|234|123123|23123|1231232|APROBADO 545|99
911440008|1014272689|731540008|Jhonny Debtor Receptions|01/10/2564|234|123123|23123|1231232|APROBADO 546|99
911440008|1014272690|731540008|Jhonny Debtor Receptions|01/10/2564|234|123123|23123|1231232|APROBADO 546|99
911440008|1014272691|731540008|Jhonny Debtor Receptions|01/10/2565|234|123123|23123|1231232|APROBADO 547|99
911440008|1014272692|731540008|Jhonny Debtor Receptions|01/10/2565|234|123123|23123|1231232|APROBADO 547|99
911440008|1014272693|731540008|Jhonny Debtor Receptions|01/10/2566|234|123123|23123|1231232|APROBADO 548|99
911440008|1014272694|731540008|Jhonny Debtor Receptions|01/10/2566|234|123123|23123|1231232|APROBADO 548|99
911440008|1014272695|731540008|Jhonny Debtor Receptions|01/10/2567|234|123123|23123|1231232|APROBADO 549|99
911440008|1014272696|731540008|Jhonny Debtor Receptions|01/10/2567|234|123123|23123|1231232|APROBADO 549|99
911440008|1014272697|731540008|Jhonny Debtor Receptions|01/10/2568|234|123123|23123|1231232|APROBADO 550|99
911440008|1014272698|731540008|Jhonny Debtor Receptions|01/10/2568|234|123123|23123|1231232|APROBADO 550|99
911440008|1014272699|731540008|Jhonny Debtor Receptions|01/10/2569|234|123123|23123|1231232|APROBADO 551|99
911440008|1014272700|731540008|Jhonny Debtor Receptions|01/10/2569|234|123123|23123|1231232|APROBADO 551|99
911440008|1014272701|731540008|Jhonny Debtor Receptions|01/10/2570|234|123123|23123|1231232|APROBADO 552|99
911440008|1014272702|731540008|Jhonny Debtor Receptions|01/10/2570|234|123123|23123|1231232|APROBADO 552|99
911440008|1014272703|731540008|Jhonny Debtor Receptions|01/10/2571|234|123123|23123|1231232|APROBADO 553|99
911440008|1014272704|731540008|Jhonny Debtor Receptions|01/10/2571|234|123123|23123|1231232|APROBADO 553|99
911440008|1014272705|731540008|Jhonny Debtor Receptions|01/10/2572|234|123123|23123|1231232|APROBADO 554|99
911440008|1014272706|731540008|Jhonny Debtor Receptions|01/10/2572|234|123123|23123|1231232|APROBADO 554|99
911440008|1014272707|731540008|Jhonny Debtor Receptions|01/10/2573|234|123123|23123|1231232|APROBADO 555|99
911440008|1014272708|731540008|Jhonny Debtor Receptions|01/10/2573|234|123123|23123|1231232|APROBADO 555|99
911440008|1014272709|731540008|Jhonny Debtor Receptions|01/10/2574|234|123123|23123|1231232|APROBADO 556|99
911440008|1014272710|731540008|Jhonny Debtor Receptions|01/10/2574|234|123123|23123|1231232|APROBADO 556|99
911440008|1014272711|731540008|Jhonny Debtor Receptions|01/10/2575|234|123123|23123|1231232|APROBADO 557|99
911440008|1014272712|731540008|Jhonny Debtor Receptions|01/10/2575|234|123123|23123|1231232|APROBADO 557|99
911440008|1014272713|731540008|Jhonny Debtor Receptions|01/10/2576|234|123123|23123|1231232|APROBADO 558|99
911440008|1014272714|731540008|Jhonny Debtor Receptions|01/10/2576|234|123123|23123|1231232|APROBADO 558|99
911440008|1014272715|731540008|Jhonny Debtor Receptions|01/10/2577|234|123123|23123|1231232|APROBADO 559|99
911440008|1014272716|731540008|Jhonny Debtor Receptions|01/10/2577|234|123123|23123|1231232|APROBADO 559|99
911440008|1014272717|731540008|Jhonny Debtor Receptions|01/10/2578|234|123123|23123|1231232|APROBADO 560|99
911440008|1014272718|731540008|Jhonny Debtor Receptions|01/10/2578|234|123123|23123|1231232|APROBADO 560|99
911440008|1014272719|731540008|Jhonny Debtor Receptions|01/10/2579|234|123123|23123|1231232|APROBADO 561|99
911440008|1014272720|731540008|Jhonny Debtor Receptions|01/10/2579|234|123123|23123|1231232|APROBADO 561|99
911440008|1014272721|731540008|Jhonny Debtor Receptions|01/10/2580|234|123123|23123|1231232|APROBADO 562|99
911440008|1014272722|731540008|Jhonny Debtor Receptions|01/10/2580|234|123123|23123|1231232|APROBADO 562|99
911440008|1014272723|731540008|Jhonny Debtor Receptions|01/10/2581|234|123123|23123|1231232|APROBADO 563|99
911440008|1014272724|731540008|Jhonny Debtor Receptions|01/10/2581|234|123123|23123|1231232|APROBADO 563|99
911440008|1014272725|731540008|Jhonny Debtor Receptions|01/10/2582|234|123123|23123|1231232|APROBADO 564|99
911440008|1014272726|731540008|Jhonny Debtor Receptions|01/10/2582|234|123123|23123|1231232|APROBADO 564|99
911440008|1014272727|731540008|Jhonny Debtor Receptions|01/10/2583|234|123123|23123|1231232|APROBADO 565|99
911440008|1014272728|731540008|Jhonny Debtor Receptions|01/10/2583|234|123123|23123|1231232|APROBADO 565|99
911440008|1014272729|731540008|Jhonny Debtor Receptions|01/10/2584|234|123123|23123|1231232|APROBADO 566|99
911440008|1014272730|731540008|Jhonny Debtor Receptions|01/10/2584|234|123123|23123|1231232|APROBADO 566|99
911440008|1014272731|731540008|Jhonny Debtor Receptions|01/10/2585|234|123123|23123|1231232|APROBADO 567|99
911440008|1014272732|731540008|Jhonny Debtor Receptions|01/10/2585|234|123123|23123|1231232|APROBADO 567|99
911440008|1014272733|731540008|Jhonny Debtor Receptions|01/10/2586|234|123123|23123|1231232|APROBADO 568|99
911440008|1014272734|731540008|Jhonny Debtor Receptions|01/10/2586|234|123123|23123|1231232|APROBADO 568|99
911440008|1014272735|731540008|Jhonny Debtor Receptions|01/10/2587|234|123123|23123|1231232|APROBADO 569|99
911440008|1014272736|731540008|Jhonny Debtor Receptions|01/10/2587|234|123123|23123|1231232|APROBADO 569|99
911440008|1014272737|731540008|Jhonny Debtor Receptions|01/10/2588|234|123123|23123|1231232|APROBADO 570|99
911440008|1014272738|731540008|Jhonny Debtor Receptions|01/10/2588|234|123123|23123|1231232|APROBADO 570|99
911440008|1014272739|731540008|Jhonny Debtor Receptions|01/10/2589|234|123123|23123|1231232|APROBADO 571|99
911440008|1014272740|731540008|Jhonny Debtor Receptions|01/10/2589|234|123123|23123|1231232|APROBADO 571|99
911440008|1014272741|731540008|Jhonny Debtor Receptions|01/10/2590|234|123123|23123|1231232|APROBADO 572|99
911440008|1014272742|731540008|Jhonny Debtor Receptions|01/10/2590|234|123123|23123|1231232|APROBADO 572|99
911440008|1014272743|731540008|Jhonny Debtor Receptions|01/10/2591|234|123123|23123|1231232|APROBADO 573|99
911440008|1014272744|731540008|Jhonny Debtor Receptions|01/10/2591|234|123123|23123|1231232|APROBADO 573|99
911440008|1014272745|731540008|Jhonny Debtor Receptions|01/10/2592|234|123123|23123|1231232|APROBADO 574|99
911440008|1014272746|731540008|Jhonny Debtor Receptions|01/10/2592|234|123123|23123|1231232|APROBADO 574|99
911440008|1014272747|731540008|Jhonny Debtor Receptions|01/10/2593|234|123123|23123|1231232|APROBADO 575|99
911440008|1014272748|731540008|Jhonny Debtor Receptions|01/10/2593|234|123123|23123|1231232|APROBADO 575|99
911440008|1014272749|731540008|Jhonny Debtor Receptions|01/10/2594|234|123123|23123|1231232|APROBADO 576|99
911440008|1014272750|731540008|Jhonny Debtor Receptions|01/10/2594|234|123123|23123|1231232|APROBADO 576|99
911440008|1014272751|731540008|Jhonny Debtor Receptions|01/10/2595|234|123123|23123|1231232|APROBADO 577|99
911440008|1014272752|731540008|Jhonny Debtor Receptions|01/10/2595|234|123123|23123|1231232|APROBADO 577|99
911440008|1014272753|731540008|Jhonny Debtor Receptions|01/10/2596|234|123123|23123|1231232|APROBADO 578|99
911440008|1014272754|731540008|Jhonny Debtor Receptions|01/10/2596|234|123123|23123|1231232|APROBADO 578|99
911440008|1014272755|731540008|Jhonny Debtor Receptions|01/10/2597|234|123123|23123|1231232|APROBADO 579|99
911440008|1014272756|731540008|Jhonny Debtor Receptions|01/10/2597|234|123123|23123|1231232|APROBADO 579|99
911440008|1014272757|731540008|Jhonny Debtor Receptions|01/10/2598|234|123123|23123|1231232|APROBADO 580|99
911440008|1014272758|731540008|Jhonny Debtor Receptions|01/10/2598|234|123123|23123|1231232|APROBADO 580|99
911440008|1014272759|731540008|Jhonny Debtor Receptions|01/10/2599|234|123123|23123|1231232|APROBADO 581|99
911440008|1014272760|731540008|Jhonny Debtor Receptions|01/10/2599|234|123123|23123|1231232|APROBADO 581|99
911440008|1014272761|731540008|Jhonny Debtor Receptions|01/10/2600|234|123123|23123|1231232|APROBADO 582|99
911440008|1014272762|731540008|Jhonny Debtor Receptions|01/10/2600|234|123123|23123|1231232|APROBADO 582|99
911440008|1014272763|731540008|Jhonny Debtor Receptions|01/10/2601|234|123123|23123|1231232|APROBADO 583|99
911440008|1014272764|731540008|Jhonny Debtor Receptions|01/10/2601|234|123123|23123|1231232|APROBADO 583|99
911440008|1014272765|731540008|Jhonny Debtor Receptions|01/10/2602|234|123123|23123|1231232|APROBADO 584|99
911440008|1014272766|731540008|Jhonny Debtor Receptions|01/10/2602|234|123123|23123|1231232|APROBADO 584|99
911440008|1014272767|731540008|Jhonny Debtor Receptions|01/10/2603|234|123123|23123|1231232|APROBADO 585|99
911440008|1014272768|731540008|Jhonny Debtor Receptions|01/10/2603|234|123123|23123|1231232|APROBADO 585|99
911440008|1014272769|731540008|Jhonny Debtor Receptions|01/10/2604|234|123123|23123|1231232|APROBADO 586|99
911440008|1014272770|731540008|Jhonny Debtor Receptions|01/10/2604|234|123123|23123|1231232|APROBADO 586|99
911440008|1014272771|731540008|Jhonny Debtor Receptions|01/10/2605|234|123123|23123|1231232|APROBADO 587|99
911440008|1014272772|731540008|Jhonny Debtor Receptions|01/10/2605|234|123123|23123|1231232|APROBADO 587|99
911440008|1014272773|731540008|Jhonny Debtor Receptions|01/10/2606|234|123123|23123|1231232|APROBADO 588|99
911440008|1014272774|731540008|Jhonny Debtor Receptions|01/10/2606|234|123123|23123|1231232|APROBADO 588|99
911440008|1014272775|731540008|Jhonny Debtor Receptions|01/10/2607|234|123123|23123|1231232|APROBADO 589|99
911440008|1014272776|731540008|Jhonny Debtor Receptions|01/10/2607|234|123123|23123|1231232|APROBADO 589|99
911440008|1014272777|731540008|Jhonny Debtor Receptions|01/10/2608|234|123123|23123|1231232|APROBADO 590|99
911440008|1014272778|731540008|Jhonny Debtor Receptions|01/10/2608|234|123123|23123|1231232|APROBADO 590|99
911440008|1014272779|731540008|Jhonny Debtor Receptions|01/10/2609|234|123123|23123|1231232|APROBADO 591|99
911440008|1014272780|731540008|Jhonny Debtor Receptions|01/10/2609|234|123123|23123|1231232|APROBADO 591|99
911440008|1014272781|731540008|Jhonny Debtor Receptions|01/10/2610|234|123123|23123|1231232|APROBADO 592|99
911440008|1014272782|731540008|Jhonny Debtor Receptions|01/10/2610|234|123123|23123|1231232|APROBADO 592|99
911440008|1014272783|731540008|Jhonny Debtor Receptions|01/10/2611|234|123123|23123|1231232|APROBADO 593|99
911440008|1014272784|731540008|Jhonny Debtor Receptions|01/10/2611|234|123123|23123|1231232|APROBADO 593|99
911440008|1014272785|731540008|Jhonny Debtor Receptions|01/10/2612|234|123123|23123|1231232|APROBADO 594|99
911440008|1014272786|731540008|Jhonny Debtor Receptions|01/10/2612|234|123123|23123|1231232|APROBADO 594|99
911440008|1014272787|731540008|Jhonny Debtor Receptions|01/10/2613|234|123123|23123|1231232|APROBADO 595|99
911440008|1014272788|731540008|Jhonny Debtor Receptions|01/10/2613|234|123123|23123|1231232|APROBADO 595|99
911440008|1014272789|731540008|Jhonny Debtor Receptions|01/10/2614|234|123123|23123|1231232|APROBADO 596|99
911440008|1014272790|731540008|Jhonny Debtor Receptions|01/10/2614|234|123123|23123|1231232|APROBADO 596|99
911440008|1014272791|731540008|Jhonny Debtor Receptions|01/10/2615|234|123123|23123|1231232|APROBADO 597|99
911440008|1014272792|731540008|Jhonny Debtor Receptions|01/10/2615|234|123123|23123|1231232|APROBADO 597|99
911440008|1014272793|731540008|Jhonny Debtor Receptions|01/10/2616|234|123123|23123|1231232|APROBADO 598|99
911440008|1014272794|731540008|Jhonny Debtor Receptions|01/10/2616|234|123123|23123|1231232|APROBADO 598|99
911440008|1014272795|731540008|Jhonny Debtor Receptions|01/10/2617|234|123123|23123|1231232|APROBADO 599|99
911440008|1014272796|731540008|Jhonny Debtor Receptions|01/10/2617|234|123123|23123|1231232|APROBADO 599|99
911440008|1014272797|731540008|Jhonny Debtor Receptions|01/10/2618|234|123123|23123|1231232|APROBADO 600|99
911440008|1014272798|731540008|Jhonny Debtor Receptions|01/10/2618|234|123123|23123|1231232|APROBADO 600|99
911440008|1014272799|731540008|Jhonny Debtor Receptions|01/10/2619|234|123123|23123|1231232|APROBADO 601|99
911440008|1014272800|731540008|Jhonny Debtor Receptions|01/10/2619|234|123123|23123|1231232|APROBADO 601|99
911440008|1014272801|731540008|Jhonny Debtor Receptions|01/10/2620|234|123123|23123|1231232|APROBADO 602|99
911440008|1014272802|731540008|Jhonny Debtor Receptions|01/10/2620|234|123123|23123|1231232|APROBADO 602|99
911440008|1014272803|731540008|Jhonny Debtor Receptions|01/10/2621|234|123123|23123|1231232|APROBADO 603|99
911440008|1014272804|731540008|Jhonny Debtor Receptions|01/10/2621|234|123123|23123|1231232|APROBADO 603|99
911440008|1014272805|731540008|Jhonny Debtor Receptions|01/10/2622|234|123123|23123|1231232|APROBADO 604|99
911440008|1014272806|731540008|Jhonny Debtor Receptions|01/10/2622|234|123123|23123|1231232|APROBADO 604|99
911440008|1014272807|731540008|Jhonny Debtor Receptions|01/10/2623|234|123123|23123|1231232|APROBADO 605|99
911440008|1014272808|731540008|Jhonny Debtor Receptions|01/10/2623|234|123123|23123|1231232|APROBADO 605|99
911440008|1014272809|731540008|Jhonny Debtor Receptions|01/10/2624|234|123123|23123|1231232|APROBADO 606|99
911440008|1014272810|731540008|Jhonny Debtor Receptions|01/10/2624|234|123123|23123|1231232|APROBADO 606|99
911440008|1014272811|731540008|Jhonny Debtor Receptions|01/10/2625|234|123123|23123|1231232|APROBADO 607|99
911440008|1014272812|731540008|Jhonny Debtor Receptions|01/10/2625|234|123123|23123|1231232|APROBADO 607|99
911440008|1014272813|731540008|Jhonny Debtor Receptions|01/10/2626|234|123123|23123|1231232|APROBADO 608|99
911440008|1014272814|731540008|Jhonny Debtor Receptions|01/10/2626|234|123123|23123|1231232|APROBADO 608|99
911440008|1014272815|731540008|Jhonny Debtor Receptions|01/10/2627|234|123123|23123|1231232|APROBADO 609|99
911440008|1014272816|731540008|Jhonny Debtor Receptions|01/10/2627|234|123123|23123|1231232|APROBADO 609|99
911440008|1014272817|731540008|Jhonny Debtor Receptions|01/10/2628|234|123123|23123|1231232|APROBADO 610|99
911440008|1014272818|731540008|Jhonny Debtor Receptions|01/10/2628|234|123123|23123|1231232|APROBADO 610|99
911440008|1014272819|731540008|Jhonny Debtor Receptions|01/10/2629|234|123123|23123|1231232|APROBADO 611|99
911440008|1014272820|731540008|Jhonny Debtor Receptions|01/10/2629|234|123123|23123|1231232|APROBADO 611|99
911440008|1014272821|731540008|Jhonny Debtor Receptions|01/10/2630|234|123123|23123|1231232|APROBADO 612|99
911440008|1014272822|731540008|Jhonny Debtor Receptions|01/10/2630|234|123123|23123|1231232|APROBADO 612|99
911440008|1014272823|731540008|Jhonny Debtor Receptions|01/10/2631|234|123123|23123|1231232|APROBADO 613|99
911440008|1014272824|731540008|Jhonny Debtor Receptions|01/10/2631|234|123123|23123|1231232|APROBADO 613|99
911440008|1014272825|731540008|Jhonny Debtor Receptions|01/10/2632|234|123123|23123|1231232|APROBADO 614|99
911440008|1014272826|731540008|Jhonny Debtor Receptions|01/10/2632|234|123123|23123|1231232|APROBADO 614|99
911440008|1014272827|731540008|Jhonny Debtor Receptions|01/10/2633|234|123123|23123|1231232|APROBADO 615|99
911440008|1014272828|731540008|Jhonny Debtor Receptions|01/10/2633|234|123123|23123|1231232|APROBADO 615|99
911440008|1014272829|731540008|Jhonny Debtor Receptions|01/10/2634|234|123123|23123|1231232|APROBADO 616|99
911440008|1014272830|731540008|Jhonny Debtor Receptions|01/10/2634|234|123123|23123|1231232|APROBADO 616|99
911440008|1014272831|731540008|Jhonny Debtor Receptions|01/10/2635|234|123123|23123|1231232|APROBADO 617|99
911440008|1014272832|731540008|Jhonny Debtor Receptions|01/10/2635|234|123123|23123|1231232|APROBADO 617|99
911440008|1014272833|731540008|Jhonny Debtor Receptions|01/10/2636|234|123123|23123|1231232|APROBADO 618|99
911440008|1014272834|731540008|Jhonny Debtor Receptions|01/10/2636|234|123123|23123|1231232|APROBADO 618|99
911440008|1014272835|731540008|Jhonny Debtor Receptions|01/10/2637|234|123123|23123|1231232|APROBADO 619|99
911440008|1014272836|731540008|Jhonny Debtor Receptions|01/10/2637|234|123123|23123|1231232|APROBADO 619|99
911440008|1014272837|731540008|Jhonny Debtor Receptions|01/10/2638|234|123123|23123|1231232|APROBADO 620|99
911440008|1014272838|731540008|Jhonny Debtor Receptions|01/10/2638|234|123123|23123|1231232|APROBADO 620|99
911440008|1014272839|731540008|Jhonny Debtor Receptions|01/10/2639|234|123123|23123|1231232|APROBADO 621|99
911440008|1014272840|731540008|Jhonny Debtor Receptions|01/10/2639|234|123123|23123|1231232|APROBADO 621|99
911440008|1014272841|731540008|Jhonny Debtor Receptions|01/10/2640|234|123123|23123|1231232|APROBADO 622|99
911440008|1014272842|731540008|Jhonny Debtor Receptions|01/10/2640|234|123123|23123|1231232|APROBADO 622|99
911440008|1014272843|731540008|Jhonny Debtor Receptions|01/10/2641|234|123123|23123|1231232|APROBADO 623|99
911440008|1014272844|731540008|Jhonny Debtor Receptions|01/10/2641|234|123123|23123|1231232|APROBADO 623|99
